Occurrences,Word,LgSUBTLWF,OLD,PLD,I_Mean_RT,I_Zscore,I_Mean_Accuracy
1,politician,2.225,3.35,3.25,705.706,-0.354,1
1,politics,2.927,2.5,3.4,693.656,-0.383,0.97
1,polka,2.097,2,2,691.138,-0.29,0.91
1,poll,2.107,1.3,1,650.914,-0.475,1
1,polling,1.322,1.75,1.6,854.967,0.12,0.91
1,pollute,1.38,2.7,1.95,775.543,-0.192,1
1,pollution,1.991,2.85,2.5,746.353,-0.313,1
1,poltergeist,1.518,5,5.45,"1,048.654",0.789,0.79
1,polyester,1.806,3.15,4.35,751.645,-0.148,0.94
1,pomp,1.322,1.75,1.7,640,-0.306,0.68
1,pompous,2.09,2.75,2,786.222,0.086,0.84
1,poncho,1.653,2.45,2.3,695.094,-0.243,0.94
1,ponder,1.756,1.75,1.55,655.636,-0.513,1
1,pooch,1.826,1.7,1.7,761.034,-0.023,0.85
1,poof,2.045,1.4,1.6,804.143,-0.124,0.6
1,poop,2.456,1.45,1.3,712.889,-0.231,0.82
1,poor,3.818,1.6,1,588.118,-0.77,0.97
1,popcorn,2.668,3,3.7,621.061,-0.551,1
1,popper,1.322,1.75,1.35,679.731,-0.249,0.76
1,population,2.667,2.7,2.8,675.758,-0.35,1
1,porcupine,1.532,3.8,4.5,805.609,0.069,0.72
1,porker,1.505,1.8,1.9,787.182,0.087,0.69
1,porky,1.491,1.85,1.95,703.25,-0.27,0.97
1,pornographic,1.898,3.9,4.6,990.75,0.629,0.94
1,pornography,2.137,3.3,3.85,763.121,0.09,0.97
1,porridge,1.633,2.95,1.9,995.133,0.637,0.48
1,portable,2.312,2.55,2.75,685.344,-0.297,0.97
1,portfolio,2.021,4.2,4.55,662.281,-0.171,0.97
1,porthole,1.462,2.8,3.55,674.633,-0.142,0.88
1,portrait,2.444,3,2.6,718.933,-0.295,0.97
1,portray,1.643,2.6,2.35,704.156,-0.27,0.94
1,pose,2.542,1,1,711.727,-0.377,0.94
1,position,3.566,2.25,2.05,625,-0.54,0.94
1,possess,2.449,2.1,2.3,742.559,-0.217,1
1,possession,2.833,2.7,2.5,800.375,-0.12,1
1,possibility,3.015,3.65,2.9,719.441,-0.297,1
1,postage,1.69,1.95,2.65,771.697,-0.018,1
1,postal,1.987,1.95,2.15,652.406,-0.583,0.94
1,postcard,2.326,2.8,3.4,666.938,-0.485,0.94
1,poster,2.486,1.6,1.6,637.706,-0.502,0.97
1,posterior,1.505,3.45,3.45,769.441,-0.029,1
1,posterity,1.532,3.2,3.65,853.719,0.421,0.94
1,postman,2.111,2.6,2.75,653.588,-0.477,0.97
1,postmortem,1.833,4.1,5.7,965.773,0.625,0.65
1,postpone,2.301,2.85,2.85,707.588,-0.309,1
1,postponement,1.431,4.8,4.05,991.828,0.707,0.94
1,posture,1.949,2.2,1.95,655.758,-0.54,1
1,potency,1.398,2.85,3.3,698.964,-0.182,0.9
1,potent,1.887,2,2.45,607.176,-0.598,1
1,potion,2.581,1.75,1.7,785.219,-0.082,0.97
1,potpourri,1.398,4.85,3.9,838.323,0.204,0.89
1,pottery,1.978,1.85,2.35,700.743,-0.387,1
1,poultry,1.716,2.8,2.6,703.485,-0.245,0.97
1,pounce,1.756,1.9,1.85,662.848,-0.472,0.97
1,pounding,2.493,1.75,1.65,655.559,-0.464,1
1,pout,1.748,1.4,1.15,872.125,0.398,0.71
1,poverty,2.346,2.6,2.9,654.688,-0.377,0.97
1,power,3.881,1.45,1.25,604.412,-0.695,0.97
1,powerhouse,1.462,3.75,3.2,694.031,-0.344,0.97
1,powerless,2.286,3,2.65,595.719,-0.588,1
1,practice,3.368,2.7,2.25,644.455,-0.554,0.97
1,practitioner,1.643,4.4,4.25,838.345,0.361,0.88
1,pragmatic,1.491,3.05,3.45,742.69,-0.112,0.88
1,praise,2.684,1.8,1.1,600.788,-0.703,1
1,prance,1.602,1.85,1.8,812.3,0.008,0.62
1,prank,2.312,1.7,1.6,678.545,-0.48,1
1,prawn,1.431,1.85,1.65,831.438,0.255,0.47
1,pray,3.267,1.45,1.35,623.625,-0.593,0.94
1,prayer,2.906,1.75,1.5,593.939,-0.734,1
1,preach,2.09,1.85,1.75,676.448,-0.36,0.85
1,preacher,2.535,2.3,1.9,634.121,-0.503,0.92
1,precarious,1.322,3.25,3.5,853.552,0.197,0.88
1,precautionary,1.532,4.55,4.8,"1,014.621",0.612,0.91
1,precedence,1.447,2.9,3.05,974.964,0.386,0.9
1,precedent,2.107,2.55,3.05,733.387,-0.162,0.91
1,precious,3.076,2.75,2.2,693.438,-0.325,0.97
1,precise,2.425,2.35,2.85,665.719,-0.409,1
1,precision,2.179,2.65,2.8,679.5,-0.33,0.97
1,precocious,1.398,3.4,3.4,890.826,0.286,0.74
1,predatory,1.518,2.95,3.55,815,0.08,0.94
1,predecessor,1.681,4.4,4.6,779.7,0.06,0.88
1,predict,2.31,2.55,2.45,621.545,-0.49,1
1,prediction,1.826,2.6,2.55,833.5,-0.098,0.97
1,preface,1.462,2.4,2.05,692.545,-0.396,0.97
1,prefect,1.623,,,,,
1,prefer,3.225,1.9,2.35,665.879,-0.336,1
1,preference,2.079,2.75,2.7,679.576,-0.236,0.97
1,prefix,1.342,2.6,2.85,717.909,-0.243,0.97
1,pregnancy,2.525,3.65,3.8,676.625,-0.482,1
1,pregnant,3.424,2.8,2.85,597.294,-0.571,1
1,prehistoric,1.949,4.35,5.4,917.1,0.242,0.91
1,prejudice,2.215,3.25,3.65,722.182,-0.215,1
1,prelude,1.491,2.4,3.3,706.939,-0.282,0.97
1,premarital,1.532,3.9,4.8,931.219,0.403,0.97
1,premature,2.25,2.9,4.5,793.412,-0.099,1
1,premiere,2.279,2.75,2.4,712.226,-0.208,0.91
1,premise,1.792,2.1,2.4,722.971,-0.251,0.97
1,premises,2.415,2.25,2.75,810.742,0.097,0.97
1,premium,1.949,2.7,2.8,716.933,-0.239,0.88
1,prenatal,1.505,2.9,3.8,866.364,0.289,0.92
1,prepare,3.233,2.55,2.25,677.875,-0.306,0.97
1,preschool,1.792,3.75,3.35,719.758,-0.146,1
1,prescribe,1.875,2.6,2.95,843.875,-0.076,0.97
1,prescription,2.576,3,3.2,751.912,-0.062,1
1,presence,3.027,2.35,2.2,674.781,-0.323,0.97
1,present,3.659,1.8,2,654.125,-0.517,0.97
1,presentation,2.567,3.1,3.95,645.484,-0.348,0.91
1,presenter,1.322,2.45,2.6,675.375,-0.338,0.97
1,preserve,2.459,2.4,2.5,671.333,-0.253,1
1,presidency,2.1,3.05,3.25,855.906,0.052,0.94
1,press,3.487,1.9,1.7,570.059,-0.73,1
1,pressure,3.433,2.6,1.95,631.562,-0.526,1
1,prestige,1.851,2.75,2.85,690.531,-0.266,0.97
1,prestigious,1.959,3.95,4.3,744.062,-0.043,0.94
1,presume,2.619,2.5,2.65,706.419,-0.271,0.91
1,presumption,1.591,3.35,3.6,808.806,0.06,0.91
1,presumptuous,1.845,4.7,5.4,958.469,0.592,0.97
1,pretender,1.978,2.6,2.75,742.909,-0.129,0.97
1,pretense,1.653,2.45,2.7,756.645,-0.125,0.94
1,pretext,1.819,2.4,2.75,861.065,0.096,0.94
1,prevail,2.033,2.75,2.55,718.912,-0.265,0.97
1,prevailing,1.462,2.95,2.8,704.8,-0.301,1
1,prevent,2.824,1.9,2.55,716.5,-0.255,0.94
1,preview,1.869,2.75,3.85,675,-0.357,1
1,previous,2.686,2.8,2.7,598.758,-0.551,0.97
1,priceless,2.328,2.85,2.9,661.882,-0.413,1
1,pricey,1.518,1.85,1.85,878.852,0.261,0.87
1,prickly,1.477,2.1,2.4,771.531,-0.068,0.91
1,pride,3.15,1.65,1.2,581.114,-0.711,1
1,priestess,1.806,3.5,2.65,861.04,0.213,0.78
1,priesthood,1.602,4.4,3.8,770.344,-0.009,0.94
1,primal,1.771,2.05,2.25,720.065,-0.108,0.91
1,primary,2.648,2.45,2.6,706.788,-0.39,1
1,primate,1.556,2.05,2.5,695.235,-0.316,1
1,primer,1.491,1.8,1.9,708.967,-0.245,0.88
1,primitive,2.422,3.6,2.95,720.548,-0.218,0.91
1,primordial,1.477,4.25,4.8,949.842,0.722,0.63
1,primrose,1.322,3.5,2.95,920.95,0.449,0.59
1,prince,3.362,1.85,1.75,618.235,-0.6,1
1,princess,3.305,2.65,2.5,674.939,-0.485,0.97
1,principal,2.846,3.4,3.1,620.061,-0.509,0.97
1,printing,2.263,1.9,1.95,580.824,-0.658,0.97
1,printout,1.556,3.5,3.95,795.6,-0.133,0.91
1,priority,2.716,2.95,3.5,661.735,-0.407,0.97
1,prison,3.527,1.9,1.8,609.03,-0.616,0.97
1,prisoner,3.072,2.75,2.65,675.455,-0.3,1
1,prissy,1.672,2.15,1.8,682.409,-0.304,0.67
1,pristine,1.602,2.8,2.55,708.955,-0.265,0.69
1,privacy,2.889,2.7,2.7,606.152,-0.636,1
1,private,3.588,2.5,2.25,600.333,-0.615,1
1,privilege,2.735,3.65,3.6,746.065,-0.292,0.94
1,pro,2.859,1.65,1.35,693,-0.456,0.97
1,probable,2.225,2.75,2.8,753.286,-0.082,0.85
1,probate,1.431,2.3,2.45,754.345,0.047,0.85
1,probation,2.477,2.85,2.95,661.062,-0.343,0.97
1,probing,1.613,1.9,1.95,710.586,-0.247,0.88
1,problem,4.226,2.65,2.9,633.7,-0.589,1
1,procedural,1.447,4.3,5,902.607,0.339,0.85
1,procedure,2.916,3.35,3.55,643.424,-0.359,1
1,proceed,3.028,2.2,2.45,663.086,-0.527,1
1,proceeds,1.94,2.8,2.75,743.394,-0.107,0.97
1,process,3.155,2,2.4,681.161,-0.471,0.94
1,processing,2.288,2.65,2.65,738.469,-0.258,0.94
1,procession,1.819,2.5,2.45,701.862,-0.095,0.88
1,processor,1.672,2.55,2.5,757.933,-0.28,0.88
1,proclaim,1.681,3.2,2.65,689.483,-0.245,0.91
1,proclamation,1.748,3.5,3.35,827.727,0.337,0.97
1,procreate,1.415,3.2,3.6,868.759,0.311,0.88
1,procreation,1.342,3.15,3.75,"1,046.72",0.687,0.86
1,procure,1.398,2.6,3.25,782.357,0.112,0.82
1,prodigal,1.763,3.25,3.45,834.885,0.125,0.87
1,prodigy,1.833,2.95,2.85,731.091,-0.179,0.97
1,produce,2.752,2.3,2.35,628.419,-0.548,0.97
1,producer,2.804,2.35,2.45,643.515,-0.451,0.97
1,product,2.877,2.45,2.8,576.281,-0.826,0.97
1,production,2.81,2.6,2.55,667.613,-0.419,0.97
1,productive,2.093,2.8,2.8,739.719,-0.16,0.94
1,profane,1.462,2.6,2.8,752.25,-0.142,0.9
1,profanity,1.58,3.55,3.7,743.441,-0.241,1
1,profession,2.665,2.5,2.45,769.545,-0.255,0.94
1,proficiency,1.342,4.35,3.45,898.424,0.449,0.97
1,profile,2.818,2.55,2.9,576.406,-0.672,1
1,profit,2.748,2.55,1.9,677.412,-0.383,1
1,profitable,2.1,3.2,3.35,755.406,0.015,1
1,prognosis,1.74,3.55,3.9,848.633,0.245,0.91
1,program,3.337,2.9,3.05,721.455,-0.46,1
1,programmer,1.756,3.65,3.7,687.353,-0.345,1
1,programming,2.207,4.2,3.45,747.094,-0.14,1
1,progress,3.035,2.6,2.95,641.853,-0.376,1
